id,LGD
LN31117377,0.10131162
LN95528922,0.20487583
LN53940339,0.7598064
LN87903875,0.5434229
LN84421144,0.6437356
LN37004099,0.16356562
LN81453229,0.0696626
LN39773454,0.3819329
LN65156921,0.728026
LN29664951,0.09004677
LN69015499,0.7312309
LN99148838,0.7303197
LN70670002,0.30961496
LN93326150,0.07133023
LN53379623,0.5681831
LN71706662,0.13672668
LN51316613,0.48315626
LN46053522,0.102527946
LN15836293,0.71869963
LN23606952,0.50021255
LN74555218,0.5806888
LN31345319,0.079516225
LN81291585,0.6547792
LN59821157,0.62609524
LN68876164,0.15645352
LN60995992,0.18200499
LN52302729,0.21507041
LN87678201,0.22513944
LN73941341,0.4395805
LN12395993,0.2645378
LN54156036,0.12337549
LN72037545,0.62902385
LN76642413,0.44235533
LN47261288,0.7096469
LN44246613,0.30452883
LN19261103,0.21764788
LN39665284,0.63154876
LN67685269,0.24338701
LN88186758,0.5083694
LN52663629,0.30575532
LN99833789,0.44697878
LN53700340,0.2704671
LN53196604,0.38150135
LN74283730,0.38467044
LN28638031,0.36242518
LN23517865,0.26225632
LN12087741,0.22684179
LN86408067,0.570976
LN67876526,0.13153462
LN29882301,0.44173345
LN98119701,0.12649353
LN83647979,0.5024999
LN43704897,0.3770015
LN60090191,0.606635
LN68741701,0.27865094
LN96486517,0.17659545
LN55784948,0.4582832
LN43400882,0.36175185
LN78364992,0.06879932
LN42829001,0.37723553
LN89172193,0.4060341
LN24376049,0.48397207
LN24148679,0.6452998
LN33888402,0.41958556
LN48693919,0.628038
LN63918636,0.39174587
LN87247632,0.16612156
LN82800997,0.65195
LN77555242,0.2857221
LN28295451,0.77686036
LN17739037,0.67560977
LN99675407,0.54027027
LN38429902,0.3954577
LN40042312,0.5200951
LN78573910,0.4344931
LN49377015,0.71927243
LN61855194,0.24232353
LN87732399,0.39561492
LN52445597,0.7620165
LN87783543,0.22727579
LN37537096,0.42920583
LN11950496,0.65125215
LN50576886,0.21843843
LN37825432,0.41131437
LN97879690,0.6578514
LN52182256,0.54013413
LN35249422,0.40159285
LN16147535,0.54143596
LN54394928,0.3232143
LN77847617,0.64491737
LN86042136,0.2553067
LN30592931,0.67683506
LN37398406,0.73976433
LN21000022,0.19964792
LN41831381,0.137899
LN61350010,0.5014949
LN70564144,0.24886477
LN55209567,0.1872134
LN82945426,0.6538836
LN78126944,0.58726
LN59579114,0.44607595
LN51268462,0.15781254
LN65267578,0.7317898
LN58937494,0.5201626
LN63320949,0.47003862
LN71238437,0.62936157
LN50080201,0.17038745
LN30047115,0.562967
LN46167102,0.40027902
LN16699539,0.4259658
LN67735419,0.5957573
LN51790094,0.060948838
LN93585232,0.18958336
LN32158768,0.33008644
LN36474708,0.3198184
LN61736708,0.6779242
LN38736231,0.47714576
LN10853042,0.6168411
LN85158586,0.0902675
LN93526138,0.4429569
LN91273722,0.5770694
LN84802042,0.59500647
LN10613662,0.6877572
LN53129100,0.08875775
LN55892903,0.21293484
LN69324595,0.2814776
LN87173964,0.51516706
LN19244633,0.58752245
LN33033942,0.4434785
LN71462315,0.14004084
LN41998116,0.4825872
LN26408824,0.5467255
LN33238019,0.51554763
LN69016508,0.66097724
LN21505829,0.32524577
LN69361857,0.5442113
LN20897309,0.13384989
LN63793989,0.23852381
LN58116701,0.6963511
LN72759544,0.7470837
LN60971868,0.5444838
LN84568071,0.10602406
LN85355584,0.4564848
LN42079841,0.24878225
LN43094506,0.42737457
LN34108671,0.10781343
LN24035934,0.47144362
LN33254184,0.16603379
LN92208563,0.44231582
LN65998057,0.51509345
LN67885538,0.4444001
LN21695549,0.40641254
LN67726616,0.48740837
LN55994410,0.17880589
LN92272670,0.56223506
LN37674778,0.110408194
LN55647779,0.13665196
LN47623778,0.7387187
LN83809790,0.4817233
LN48753663,0.27468222
LN12472044,0.5209566
LN21593291,0.4891578
LN65953785,0.41811642
LN88741825,0.42834836
LN92082418,0.17443395
LN66942035,0.64982504
LN96759522,0.1002602
LN14321145,0.6546075
LN28123102,0.42398337
LN29882563,0.20454472
LN26906297,0.29014254
LN58241339,0.39555115
LN30061130,0.6321041
LN47097288,0.74789506
LN90605518,0.52219266
LN61322727,0.58320695
LN53140355,0.70002216
LN24552873,0.4394958
LN69556091,0.7459366
LN80444765,0.31846955
LN33351340,0.3354166
LN64920050,0.4528534
LN27649336,0.15315409
LN24608404,0.6208072
LN35180654,0.6387599
LN91066368,0.09109534
LN28089619,0.68871796
LN73952542,0.23610978
LN73173470,0.6540796
LN36704656,0.2680788
LN74641954,0.27259076
LN83235796,0.67060786
LN49108866,0.47983643
LN14819342,0.6529115
LN37432740,0.11611108
LN80012698,0.40147102
LN64075755,0.20593563
LN50831853,0.59547424
LN78961266,0.48203486
LN89437008,0.58037335
LN74691358,0.78969634
LN69265297,0.16328087
LN84743464,0.15458672
LN95193029,0.7254179
LN43739749,0.083834514
LN50460029,0.55151534
LN12160697,0.66333044
LN75471067,0.45052212
LN75210880,0.73407763
LN80395114,0.21243224
LN53601381,0.5111076
LN95386267,0.1941537
LN56531953,0.106301606
LN54670974,0.5809867
LN18092590,0.33233505
LN67807357,0.080249615
LN78856422,0.45669743
LN52104157,0.42538384
LN33378278,0.41986224
LN82126107,0.4309855
LN77822552,0.62473845
LN40309880,0.68268603
LN80082529,0.6619924
LN58549503,0.47867545
LN52995210,0.41318244
LN66599636,0.24666111
LN97279728,0.27834335
LN39594673,0.497601
LN87607380,0.442529
LN93251119,0.13518727
LN76878418,0.050838854
LN21830364,0.65411824
LN38598555,0.05488815
LN34344211,0.19021483
LN34771325,0.09294385
LN99552954,0.09541783
LN90014535,0.4259658
LN60111525,0.457097
LN55971320,0.10863281
LN97062360,0.19810815
LN62459969,0.46824625
LN73252686,0.6733513
LN73855191,0.8075937
LN64709795,0.6524281
LN59689377,0.51238453
LN64389226,0.24810337
LN33263686,0.18970607
LN40793577,0.54588646
LN84517713,0.21014336
LN69576279,0.5393923
LN48866542,0.14737388
LN89611619,0.61801565
LN60093658,0.08844627
LN57787552,0.69116247
LN93233676,0.14922759
LN86930454,0.3431979
LN65653619,0.52888083
LN95800557,0.6402941
LN73232597,0.12213273
LN25846281,0.17106374
LN98570268,0.44975102
LN39186336,0.53023916
LN12874514,0.6483563
LN77580831,0.3136845
LN32349963,0.3313306
LN42220160,0.47093526
LN57288339,0.7564569
LN75133649,0.35784706
LN71845916,0.6070498
LN10556994,0.6184342
LN97982193,0.093343146
LN83230633,0.4929989
LN29827878,0.5014971
LN64628909,0.4434785
LN95875921,0.70413226
LN71162348,0.43523568
LN98642175,0.281462
LN96004751,0.31107605
LN99160608,0.68854284
LN79183260,0.42928606
LN47679656,0.14736141
LN48042706,0.47226247
LN16758193,0.4311793
LN79058525,0.49358913
LN57346821,0.8327801
LN66895611,0.6218068
LN28642634,0.66985846
LN59198909,0.23498549
LN96085911,0.41254312
LN52653514,0.49445432
LN49761744,0.08518303
LN72854568,0.20111693
LN87152355,0.25913617
LN22363481,0.46868002
LN23311900,0.67438227
LN76483875,0.4977236
LN78167144,0.54972506
LN27367307,0.2205352
LN22152999,0.09431293
LN12769556,0.51185876
LN73137767,0.19485869
LN97846412,0.60316646
LN56208868,0.370198
LN48974277,0.73673004
LN92673426,0.28383243
LN45978874,0.41826743
LN73283693,0.6967203
LN25072372,0.23558144
LN11553859,0.17819194
LN33432153,0.15285195
LN11972662,0.45697773
LN21905928,0.068660446
LN72190969,0.6037422
LN66634499,0.237536
LN30491803,0.2281696
LN41155940,0.65558213
LN38210121,0.72815895
LN66118426,0.56330985
LN68847747,0.18090452
LN57462404,0.1289521
LN57745495,0.64345556
LN87987244,0.7172711
LN57572475,0.49401945
LN48434078,0.57926184
LN51893837,0.18512651
LN48445868,0.6388048
LN56683012,0.53225553
LN55944251,0.4504503
LN60830785,0.14688653
LN68641978,0.29568332
LN43119789,0.22033165
LN74588510,0.50176376
LN29933942,0.6951983
LN58115199,0.72327083
LN44790271,0.37314484
LN85395717,0.4614915
LN25978985,0.17528787
LN51861313,0.49535686
LN84322674,0.5685506
LN66292753,0.46199372
LN60336395,0.57416284
LN82829868,0.5679583
LN10226949,0.4024915
LN25645391,0.101898946
LN96810810,0.58097875
LN57834753,0.7044553
LN58717438,0.42632827
LN83692641,0.7426324
LN37452725,0.21538308
LN28725857,0.32570192
LN11567051,0.21557784
LN13411056,0.3888809
LN32418293,0.43609792
LN20530943,0.2293089
LN17677511,0.25144956
LN77314830,0.66340274
LN33664718,0.32837895
LN44941658,0.6167453
LN61481570,0.13506964
LN30811977,0.679944
LN24698333,0.17258881
LN85134412,0.509796
LN22992175,0.4683936
LN66075604,0.74895155
LN22564607,0.7008809
LN24261975,0.7518061
LN44128601,0.5854783
LN60619416,0.33209306
LN11967950,0.3251346
LN24990842,0.68147
LN65242735,0.69845897
LN98768100,0.177641
LN65979522,0.3916044
LN13286065,0.14009546
LN68159630,0.17991498
LN17648551,0.52463937
LN59772002,0.63421744
LN61494715,0.37187624
LN46523741,0.71797156
LN99386969,0.3286929
LN72733406,0.37202516
LN22013090,0.5708672
LN57198611,0.78111935
LN44858038,0.62104297
LN20831300,0.4508762
LN28751316,0.32759887
LN97553737,0.42261344
LN77329433,0.13838638
LN40164756,0.43177736
LN26450332,0.29192427
LN36046841,0.47118196
LN17752359,0.49294966
LN48855166,0.41649318
LN39726843,0.4076946
LN49179897,0.5532944
LN28226032,0.106236555
LN43824914,0.25996456
LN85689441,0.18492037
LN38355347,0.78301823
LN68444229,0.12481694
LN24051885,0.34041917
LN14142123,0.78961134
LN38885969,0.4448399
LN48688431,0.3849303
LN66062413,0.70755273
LN56279784,0.48973274
LN50826016,0.49781564
LN28067160,0.71622634
LN19570165,0.36504298
LN89998517,0.3598465
LN39141853,0.08866869
LN95498955,0.5237464
LN45205898,0.117641985
LN97748261,0.5834301
LN40478981,0.42193297
LN99683435,0.37967458
LN36992661,0.1922816
LN32634268,0.17653516
LN59834721,0.61466706
LN77873627,0.59336287
LN88005267,0.7116156
LN90567738,0.6898487
LN17399077,0.09918144
LN97480316,0.28102583
LN90830852,0.46866253
LN42404843,0.8300888
LN83359264,0.4578376
LN20972001,0.62608737
LN32918040,0.116474815
LN86914220,0.27833438
LN41652753,0.33713967
LN50938627,0.40978855
LN91814545,0.7899907
LN50138369,0.42907968
LN86143275,0.70232856
LN74465857,0.32737535
LN71783278,0.30819502
LN26016304,0.5023583
LN36887147,0.40580276
LN63306229,0.65085965
LN63093868,0.27425727
LN96151068,0.2667673
LN56504365,0.09736746
LN14110964,0.628199
LN12758207,0.22225524
LN12446927,0.1911589
LN38796955,0.26790762
LN63861516,0.6599243
LN65883807,0.4820006
LN20485238,0.108821966
LN17052101,0.06448999
LN86859209,0.7244183
LN90235052,0.36768898
LN72761160,0.69749624
LN24629735,0.2820003
LN15863937,0.47101417
LN18053602,0.34615844
LN39724142,0.43011448
LN13245508,0.6303723
LN21985753,0.4989731
LN20270783,0.7274224
LN20381170,0.46671203
LN40812900,0.3836217
LN72044549,0.37753326
LN19374455,0.5791014
LN50142864,0.22871505
LN41670276,0.1941063
LN99361014,0.43839687
LN53885895,0.658744
LN14830839,0.095516585
LN90742748,0.6661226
LN49873833,0.5982628
LN71962139,0.53643477
LN88896195,0.69061714
LN14318613,0.643003
LN96913356,0.31498608
LN88128398,0.29145807
LN28505146,0.21587247
LN55720493,0.54508066
LN52485494,0.29582015
LN78283421,0.27134517
LN93872138,0.74973035
LN97731749,0.211057
LN59765208,0.16956168
LN64007914,0.2737766
LN90893853,0.5777088
LN66461447,0.6019902
LN11380037,0.64189154
LN11725898,0.09798457
LN59447277,0.055078734
LN72377782,0.53299254
LN81686542,0.33213052
LN39290407,0.434699
LN56941085,0.22446571
LN40340765,0.63341165
LN39883023,0.6728868
LN99448307,0.4184263
LN77680319,0.5600048
LN86678287,0.45297357
LN39855297,0.13090184
LN92839979,0.06331239
LN94676348,0.24624325
LN59054848,0.70940095
LN67147784,0.6586434
LN24134601,0.19662261
LN16689549,0.31854552
LN59087092,0.4907498
LN85411062,0.27431664
LN50104988,0.24691911
LN22639895,0.30308357
LN72148398,0.4428616
LN36313346,0.3982185
LN96685990,0.49504325
LN76473033,0.06525478
LN74512337,0.23117973
LN14195769,0.61353076
LN27620208,0.41256902
LN34970439,0.096840106
LN73933395,0.16393237
LN92035571,0.26908794
LN94571238,0.4901221
LN69689253,0.17923658
LN59509113,0.77157664
LN23273715,0.43601906
LN52835797,0.35622904
LN38063660,0.5944801
LN54462702,0.3973227
LN19690991,0.43634355
LN43021370,0.30571333
LN14691394,0.7256679
LN69627500,0.52127
LN39177951,0.7509862
LN71790204,0.5395988
LN93398962,0.7030867
LN70793709,0.6535691
LN46923812,0.65021217
LN11635679,0.14238366
LN70648111,0.7041389
LN63407669,0.6647299
LN85719469,0.7540513
LN74117173,0.062059995
LN33070339,0.09161249
LN66742956,0.5208021
LN94755769,0.26143095
LN38952361,0.78374934
LN90666026,0.3745083
LN25977552,0.6277092
LN80588485,0.57553786
LN60705676,0.062475875
LN99682636,0.79949987
LN71575679,0.6620631
LN80798600,0.6687115
LN24065373,0.07153988
LN53074213,0.25904673
LN71672083,0.5339841
LN91304304,0.16265249
LN77840127,0.4244529
LN74958754,0.19365668
LN25595182,0.42135465
LN12501992,0.70817333
LN14037082,0.22620007
LN69470009,0.22248021
LN55998928,0.6319955
LN31537267,0.13183491
LN57763119,0.7468462
LN87533722,0.68059546
LN90203968,0.09991963
LN38342207,0.47522035
LN10945686,0.49791622
LN37550978,0.6793543
LN94724885,0.47318456
LN42968959,0.113973364
LN46799781,0.35078353
LN77230119,0.2869639
LN63536081,0.61276984
LN11250243,0.6686881
LN75328512,0.75386465
LN51896655,0.09847982
LN23028452,0.3517985
LN70581305,0.086100645
LN92821302,0.1646743
LN93042322,0.17373796
LN51731751,0.5179981
LN41825093,0.67321134
LN38708556,0.12941103
LN36104929,0.6483311
LN81718443,0.48355705
LN24508329,0.49153748
LN89255821,0.6541347
LN20922572,0.08493579
LN20632181,0.44809586
LN71840600,0.7146313
LN17700639,0.741592
LN59214683,0.6473228
LN48987846,0.61163175
LN17206122,0.5104338
LN94039312,0.5957162
LN98614260,0.4277668
LN58441899,0.5637043
LN22777310,0.5398863
LN99015138,0.5712016
LN70805205,0.49884355
LN53466040,0.74871767
LN10909926,0.35646123
LN73337372,0.26743913
LN90232454,0.16448198
LN17429249,0.43940657
LN42731602,0.45849714
LN86376635,0.26474005
LN62133277,0.48847026
LN99632561,0.15389225
LN45739866,0.50885195
LN57844264,0.5294596
LN22526096,0.529724
LN79969633,0.48504475
LN68549679,0.16865861
LN18077539,0.35239848
LN93011206,0.109299965
LN12818185,0.5463105
LN21197678,0.6470217
LN13936209,0.79139405
LN35132438,0.19729213
LN56301155,0.7031334
LN67766087,0.11315583
LN72901166,0.3251365
LN92680415,0.60868007
LN79148131,0.52356005
LN72406039,0.105866194
LN10090156,0.07233647
LN61470768,0.7537069
LN17033822,0.79425037
LN92654716,0.10619644
LN87306826,0.42874685
LN12331720,0.67819005
LN80496190,0.45265383
LN73990598,0.12811331
LN48304402,0.4603269
LN68036409,0.73103184
LN64644369,0.7615325
LN55378978,0.54495245
LN84001424,0.6602586
LN95547584,0.4956207
LN15818161,0.39675567
LN87640939,0.47721606
LN28045792,0.3635735
LN70414303,0.33359945
LN45918906,0.19555694
LN60131116,0.7502218
LN93768015,0.07313108
LN84685709,0.41412228
LN71664499,0.38221797
LN52725213,0.6707113
LN23991764,0.24979305
LN42800129,0.43518177
LN73335755,0.6476042
LN40772502,0.7122652
LN62922892,0.44801626
LN37507528,0.6248972
LN68598085,0.6156637
LN38669033,0.11790195
LN75190818,0.6626978
LN24890858,0.4556342
LN72823866,0.4477012
LN85768226,0.13013215
LN13212731,0.2317117
LN88408730,0.13708043
LN66770657,0.3042769
LN66648935,0.42372796
LN44608581,0.72616357
LN50363245,0.37674227
LN75163574,0.43544993
LN86960641,0.47250655
LN64568043,0.5681587
LN77515262,0.14850298
LN16707209,0.4817907
LN49429293,0.6180758
LN70121893,0.13140216
LN42474363,0.08573377
LN97912979,0.7419089
LN72630219,0.8008876
LN61686073,0.49477324
LN70661719,0.64241177
LN46311235,0.42669114
LN73391989,0.42519036
LN14068771,0.38717008
LN53889138,0.12388339
LN75060323,0.6235137
LN54926703,0.30371198
LN46033286,0.61874735
LN43272271,0.37028226
LN95639839,0.14115214
LN43848028,0.086255796
LN76574549,0.56909144
LN69232929,0.21637481
LN57922865,0.38462043
LN19528553,0.71623385
LN10924241,-0.22692245
LN19478975,0.5584689
LN60792637,0.2552413
LN15427915,0.34775585
LN88625391,0.27656305
LN54507802,0.4829761
LN91817200,0.65401167
LN61276595,0.5320346
LN25667628,0.5929901
LN56879212,0.22188413
LN28443450,0.56965333
LN28539452,0.651777
LN79781773,0.34112462
LN48774231,0.2065482
LN27647262,0.5963398
LN92620847,0.7604946
LN74145314,0.6012004
LN16126404,0.44329756
LN30023070,0.4122053
LN53690601,0.3928489
LN40733360,0.4181345
LN15767110,0.14805935
LN25317946,0.45229563
LN84544541,0.65576357
LN92256967,0.42634368
LN68758186,0.13809909
LN79178004,0.7460716
LN98815927,0.3931349
LN45814219,0.23615623
LN86958248,0.09151841
LN47456884,0.3346419
LN17386625,0.42606246
LN91194942,0.71429855
LN21799425,0.46589655
LN71720306,0.4671582
LN87048537,0.7834666
LN48990818,0.6965071
LN44712174,0.461509
LN57587346,0.71238905
LN51513415,0.39569578
LN63872124,0.19031237
LN12646855,0.37240243
LN75918455,0.032924213
LN13045513,0.5432805
LN16638595,0.2961598
LN97229034,0.67953604
LN76375169,0.45578882
LN94318976,0.6372571
LN65273422,0.37577283
LN61627210,0.75052446
LN19356229,0.18027662
LN21890162,0.5236063
LN69478307,0.3074562
LN92618016,0.38199508
LN28986211,0.11850764
LN19383389,0.5022898
LN50562530,0.52032286
LN86475162,0.7114291
LN71019763,0.2431181
LN36662896,0.57557666
LN74272350,0.65231353
LN77502100,0.44801626
LN27525174,0.6173486
LN50003413,0.42806053
LN80240371,0.41633046
LN12339827,0.39384988
LN71583646,0.36979046
LN91714518,0.59113264
LN97731089,0.23931527
LN59426477,0.45191693
LN49276512,0.75880206
LN12292531,0.5237052
LN70925459,0.70183486
LN81597661,0.51873773
LN28002670,0.7671902
LN84464686,0.8029819
LN33228718,0.7429936
LN78374713,0.67310846
LN84171995,0.43292668
LN47974539,0.27569115
LN47006129,0.49106354
LN49392048,0.74362946
LN11113171,0.20500043
LN18836000,0.09328118
LN41553552,0.5126342
LN43407125,0.25109226
LN17248198,0.45566356
LN69362858,0.4309995
LN15553262,0.34007472
LN94008479,0.47573495
LN16319569,0.47926226
LN94615841,0.7356578
LN82105511,0.20931898
LN60450441,0.75694597
LN90889326,0.5694867
LN25048762,0.5932647
LN56678849,0.69875455
LN22229376,0.32971403
LN71061319,0.67634326
LN47131488,0.3035624
LN77151997,0.7067094
LN87341166,0.10042482
LN95001789,0.20533079
LN52052889,0.6067679
LN21342221,0.42226508
LN85465502,0.057946038
LN57906623,0.45565724
LN37484182,0.74974495
LN82527165,0.43449378
LN18963820,0.45822254
LN67353796,0.0805729
LN62457181,0.75924605
LN84577852,0.24564373
LN21084110,0.36183113
LN54388419,0.6860925
LN42237537,0.6720351
LN15742158,0.39737046
LN43252732,0.62438554
LN89394992,0.46048474
LN11820493,0.2394921
LN89061738,0.076259755
LN56020777,0.7713378
LN90886603,0.5696536
LN28060959,0.63476086
LN54942235,0.05443814
LN75899409,0.6420162
LN21014710,0.06943086
LN94235457,0.3921043
LN63774899,0.38896835
LN88699520,0.6466317
LN88406520,0.73802227
LN36452697,0.10749498
LN54584353,0.3499532
LN59545383,0.63512564
LN89146672,0.40736288
LN33470897,0.42018953
LN63992996,0.1438079
LN49800091,0.48923317
LN17958572,0.76414776
LN20094949,0.53084105
LN22495830,0.78452724
LN61778142,0.4360901
LN53599073,0.7794822
LN30336865,0.34902808
LN16355223,0.37686393
LN38341528,0.43218917
LN79259910,0.3622208
LN91890781,0.41930217
LN61538855,0.49654055
LN11290173,0.25873026
LN82743305,0.2524035
LN17789175,0.28398627
LN51367951,0.66344184
LN88834679,0.20878023
LN81630192,0.20949072
LN19135499,0.21948192
LN81502969,0.15470597
LN26577328,0.106517516
LN56257954,0.6636457
LN50000195,0.40651888
LN47352661,0.17913528
LN90851325,0.41583782
LN66891214,0.46539918
LN56997077,0.34065032
LN58240660,0.7140775
LN87717982,0.61284554
LN94388359,0.46150273
LN29351491,0.2080768
LN15378566,0.4871259
LN99368175,0.26317003
LN69429620,0.4664533
LN25596137,0.17276427
LN84487908,0.714366
LN39718565,0.16382188
LN85572277,0.41910592
LN97459240,0.52264154
LN62964679,0.29622558
LN40076764,0.27131772
LN66249321,0.16527951
LN85385089,0.61226934
LN87241437,0.67302924
LN94785054,0.39894426
LN22052244,0.29325694
LN94005877,0.56947345
LN62900343,0.23803252
LN29690477,0.69961625
LN99545570,0.6547162
LN45233265,0.53988284
LN92109582,0.06302286
LN16902381,0.6738364
LN47589793,0.48308614
LN83330447,0.108495295
LN26055841,0.19781785
LN20798573,0.6399342
LN30925195,0.44202954
LN77939460,0.66678184
LN54499766,0.61028576
LN34823925,0.5359661
LN31417516,0.3015412
LN43535273,0.6252393
LN36990850,0.11339682
LN59199374,0.4540006
LN36040613,0.7397371
LN45575372,0.29022872
LN30566193,0.406338
LN61911836,0.3588859
LN71069886,0.37832323
LN38260622,0.5695364
LN33868506,0.48274976
LN87818429,0.7161604
LN19352566,0.41050908
LN56266169,0.23546094
LN70022824,0.6463322
LN66123125,0.68331754
LN57248374,0.6245053
LN95987246,0.6089623
LN69281096,0.7473477
LN21901637,0.116775006
LN21056295,0.61603105
LN25526863,0.373011
LN97218201,0.29004723
LN77265981,0.15122071
LN17499041,0.14988375
LN22956569,0.65669006
LN18278109,0.5416664
LN64276346,0.17636555
LN60636081,0.37071756
LN32029225,0.16011032
LN27539941,0.44656032
LN87274483,0.081241384
LN39366394,0.52302045
LN35782490,0.52491903
LN32174243,0.52197886
LN25061638,0.48609823
LN54794822,0.08324594
LN17712659,0.20849551
LN48619110,0.5307674
LN98279460,0.49078885
LN14769893,0.425158
LN26174303,0.5352929
LN70457396,0.49980938
LN39607913,0.5101437
LN13262816,0.63940483
LN34315199,0.57024246
LN69519444,0.2862787
LN66720703,0.58320516
LN70568217,0.29420733
LN58984693,0.45890057
LN67615384,0.5591921
LN86713836,0.11925168
LN93347540,0.13017112
LN37244009,0.5460432
LN44863175,0.4137754
LN92290201,0.47769523
LN85161137,0.3829472
LN36435734,0.06257048
LN94542705,0.15601681
LN27655765,0.56232214
LN92761545,0.35666415
LN85010855,0.31504253
LN48101183,0.76543564
LN44974955,0.42713612
LN37345017,0.6000285
LN87054445,0.747511
LN81519254,0.75570005
LN34741039,0.6563053
LN42649642,0.445294
LN41286494,0.47205698
LN12722425,0.73827624
LN66658980,0.36566547
LN34666010,0.13436419
LN54048079,0.6718095
LN34402774,0.4632804
LN55970632,0.20411667
LN94100426,0.1333436
LN49966319,0.34799883
LN92057448,0.6225583
LN89898683,0.22923183
LN63452222,0.19330102
LN40279858,0.43869907
LN66921290,0.6310271
LN59260003,0.475944
LN54482500,0.40772408
LN62147820,0.36550987
LN75314012,0.07754084
LN87709684,0.593428
LN27148390,0.2350706
LN25890153,0.4050465
LN72815882,0.50836885
LN28630638,0.46884346
LN69006391,0.13425723
LN90114632,0.13394704
LN68835254,0.47044486
LN75628352,0.7503454
LN59439541,0.31263652
LN62945274,0.10517864
LN27056697,0.56589586
LN44950632,0.34238562
LN41861275,0.07804027
LN62868648,0.46258584
LN59379023,0.7778366
LN12555231,0.15993394
LN83775573,0.07322848
LN96072708,0.36515993
LN64067533,0.69259197
LN57406969,0.6044736
LN45647065,0.6965652
LN72103615,0.2281993
LN47226577,0.31993577
LN39126739,0.46721736
LN28896189,0.60020775
LN32568261,0.4324247
LN27945804,0.6978232
LN72941258,0.24163958
LN15059673,0.4495731
LN15799398,0.6766765
LN82157329,0.71630156
LN25657393,0.43027347
LN84615011,0.45661813
LN57793117,0.10406903
LN37930943,0.37271896
LN23757675,0.5014026
LN73406403,0.5922376
LN66066277,0.54295135
LN10463237,0.49857885
LN35656151,0.09695699
LN42346046,0.5378706
LN30313084,0.13070315
LN70937202,0.39743364
LN97749263,0.79954904
LN95329290,0.7073685
LN48464606,0.08306628
LN14980961,0.72351825
LN18600901,0.40219924
LN74316575,0.4843235
LN11313103,0.22595128
LN94363991,0.06008096
LN98955241,0.25647125
LN18417031,0.12354933
LN80550261,0.6220153
LN68682263,0.116886884
LN87798529,0.5876347
LN99769763,0.36484393
LN99410239,0.7387847
LN40176274,0.41488054
LN84444575,0.19243553
LN89110053,0.4535708
LN17484221,0.70207596
LN75279133,0.20680961
LN19300097,0.70550716
LN80333290,0.10773169
LN70370999,0.6205587
LN45947524,0.4642701
LN96044248,0.4971703
LN11845775,0.75381136
LN81429772,0.18768062
LN67493132,0.5061504
LN99712399,0.123798214
LN82098273,0.47502032
LN64865949,0.75064766
LN24062225,0.6518802
LN74344980,0.46763307
LN65557853,0.7866217
LN83822128,0.6004123
LN69434056,0.07117479
LN51580102,0.07667972
LN10587574,0.075635016
LN40700282,0.5985583
LN97828668,0.4642875
LN28447713,0.47096977
LN73493225,0.1798362
LN23795675,0.5973766
LN14567421,0.5390331
LN81035874,0.4544218
LN93868696,0.25911096
LN81823985,0.61597806
LN66302364,0.24266219
LN42868997,0.75350064
LN98687532,0.15683386
LN79370116,0.10666689
LN96543817,0.7702004
LN39636615,0.4830062
LN14005864,0.7758434
LN88881017,0.16583715
LN17755864,0.4580627
LN85608196,0.19717567
LN11338615,0.11384675
LN21393613,0.1477798
LN51887125,0.1615103
LN34807979,0.08046069
LN94090230,0.09179395
LN12468687,0.43222383
LN50632575,0.051832836
LN41382797,0.15208021
LN60344310,0.69264066
LN96028075,0.5130139
LN48805366,0.72840446
LN68140357,0.27555567
LN49389714,0.48956743
LN97818000,0.416127
LN37494318,0.41890952
LN18427119,0.23449722
LN48938270,0.18555637
LN90376432,0.28487673
LN14442995,0.6089706
LN90053958,0.35219938
LN21082169,0.44589427
LN53390279,0.5163556
LN85832835,0.6445016
LN85281088,0.2180445
LN36399617,0.63629717
LN69741002,0.18424551
LN30238374,0.2300071
LN94544870,0.3493963
LN98697112,0.62964714
LN12338768,0.2624207
LN22043765,0.7681495
LN71286137,0.66647905
LN26233710,0.59287786
LN92640817,0.5720841
LN63606727,0.64141876
LN42042039,0.46057478
LN41351345,0.45669743
LN33394243,0.10187222
LN97748583,0.5449553
LN84043694,0.7505837
LN59730452,0.7430654
LN89735993,0.4315945
LN51076962,0.5369731
LN84633803,0.5364419
LN37489862,0.6239706
LN94680012,0.5459121
LN33683761,0.41004306
LN75036858,0.5954374
LN22087520,0.571921
LN65537717,0.053517334
LN17630280,0.34974635
LN50857724,0.43785074
LN59148419,0.48439083
LN69515003,0.7927674
LN87279523,0.60845166
LN56068637,0.2634565
LN99674395,0.42569333
LN67960007,0.1265116
LN61056129,0.4150638
LN27360628,0.5312126
LN41119723,0.16263515
LN60880143,0.38340852
LN86899307,0.7286613
LN89633516,0.27136937
LN16004322,0.24286067
LN63249147,0.59110975
LN61555133,0.44648775
LN91639864,0.7578873
LN44690924,0.6830208
LN65851168,0.44467092
LN69529230,0.2014176
LN75800775,0.54510313
LN19028160,0.15991203
LN91669106,0.73173714
LN84484388,0.7240908
LN92738542,0.7308973
LN29291287,0.099659964
LN75418955,0.10760006
LN81085134,0.06180653
LN28851690,0.17862467
LN36943999,0.6005167
LN83329743,0.0758848
LN19576656,0.089988686
LN46959471,0.17957018
LN63207942,0.116152294
LN99136377,0.6060109
LN36710336,0.5034046
